order_id,customer_name,brand,sales_rep,product,order_amount,customer_location,source_system,ingested_at
c19ff5d39fc3892c48fc4f30fb636dff,山东亿格其工业自动化技术有限公司,IPG,翟英俊,"12模块 15用户+加密, 12模块 5用户+加密",,淄博,MIXED,2025-10-02T03:14:20Z
795de7850f686bc28f00a54850851557,山东亿科化学有限责任公司,深信服,梁春阳,"深信服防火墙（AF-1000-FH2100B-HK）*1, 深信服防火墙（AF-1000-FH1600B-HK）*1, 深信服防火墙（AF-1000-FH2100B-YK）*1",67000.00,营东,MIXED,2025-10-02T03:14:20Z
ae608be60b2d97bec8916f286d38986d,山东佳士博食品有限公司,IPG,张菁菁,5模块 40用户+加密,29400.00,潍坊,MIXED,2025-10-02T03:14:20Z
dc6714d1192466c7facf795b822ce1ce,山东信泰信息技术有限公司,威努特,张菁菁,威努特工控主机卫士（威努特IEG2900）*2,6452.00,潍坊,MIXED,2025-10-02T03:14:20Z
0486f469e03d17fcd29f6883e1efa766,山东元星电子有限公司,IPG,翟英俊,"7模块 100用户, 8模块 10用户, 8模块 30用户+维保, 8模块 15用户+维保, 8模块 15用户",,淄博,MIXED,2025-10-02T03:14:20Z
84563c843ff8b576636898bb76ff1f69,山东元盾信息技术有限公司,华为,张菁菁,防火墙（USG6520F-K）*1,75000.00,济南,MIXED,2025-10-02T03:14:20Z
71b39da33871919c2b6e58c52704d0d9,山东兖矿轻合金有限公司,IPG,满孝通,"3模块 40用户+加密, 维保",,济宁,MIXED,2025-10-02T03:14:20Z
4b39dcc1515ae144719e5928488b13e7,山东六丰机械工业有限公司,IPG,满孝通,"7模块 100用户+安全U盘, 维保",,滨州,MIXED,2025-10-02T03:14:20Z
70d119527dba919d5b0c8b2e9f87e1e9,山东兴源轮胎集团有限公司,威努特,"梁春阳, 王红波","工业互联防火墙（TEG5520）*2, 威努特工控主机卫士（IEG2210）*3, 威努特工控主机卫士（IEG2120）*3",,"潍坊, 东营",MIXED,2025-10-02T03:14:20Z
73fd34aff907402971c1720dbb199a37,山东农大肥业科技有限公司,"山石, 艾比森, 深信服, 科力锐, 大屏",董雪,"数据库审计（HS-DBA2000）, 运维安全网关（SG-, 6000-OSG3000）, 综合日志审计（SG-, 6000-HSA-P50）, KL2（70.565）, aRS6300-24X-LI-12X, AF-1000-FH1500A, SIP-1000-B400, aServer-R-2100, STA-100-B2100, 系统集成服务, 科力锐数据备份与恢复系统【简称：DRS】V2.0（DRS 308）, 接收卡（208-1）*2, 电源*2",,"泰安, 济南",MIXED,2025-10-02T03:14:20Z
5212dc3cd6666558d6d99ce56ec81887,山东冠川信息工程有限公司,IPG,"张菁菁, 满孝通","5模块 10用户, 维保",,济南,MIXED,2025-10-02T03:14:20Z
dd6711c46228927ddd1ff12e8fd423dd,山东凯盛新材料股份有限公司,IPG,王红波,续保,4000.00,淄博,MIXED,2025-10-02T03:14:20Z
b9e9e66eb7b2eadb7a49ced87a1d4922,山东凯马汽车制造有限公司,IPG,时嘉,1模块 60用户+续保,28530.00,潍坊,MIXED,2025-10-02T03:14:20Z
5eba3955bec72670f43eaffd026f10b2,山东利尔康医疗科技股份有限公司,"IPG, 科力锐",梁春阳,"12模块 260用户+加密, 加密, 科力锐数据备份与恢复系统【简称：DRS】V2.0, 科力锐一体机(DRS308)",,德州,MIXED,2025-10-02T03:14:20Z
3de2656bb420c101582d083f995a82c3,山东利星律师事务所,"IPG, 华三","张菁菁, 董雪, 侯雪梅","15用户 25模块+65基本模块, 90加密, 2模块 5用户+加密, 15模块 6用户+加密, LS-5560S-52P-SI*2, 维保",,济南,MIXED,2025-10-02T03:14:20Z
b80db2419ebd687fb54456bcc6576ad5,山东力冠微电子装备有限公司,IPG,董雪,11模块 140用户+70加密,120000.00,济南,MIXED,2025-10-02T03:14:20Z
9e5cacacca1b679c6a93a8adb43f6341,山东力诺制药有限公司,深信服,董雪,"深信服防火墙（AF-1000-FH1600B）*1, 深信服防火墙（AF-1000-FH2150B）*2, 深信服SD-WAN安全智能路由器（SDW-R-B1100D）*1, 交换机设备（aRS6300-24X-LI-12X）*2, 深信服全网行为管理系统（AC-1000-SK2100）*1, 深信服日志分析管理系统（SIP-Logger-A600）*1, 深信服运维安全管理系统（OSM-1000-B1150）*1, 超融合一体机（aServer-W-2205）*4",770000.00,济南,MIXED,2025-10-02T03:14:20Z
37525ab3f24899dcef5d992917444892,山东力诺特种玻璃股份有限公司,"深信服, 海康, 华三, 等保, 爱数",谢荣清,"深信服防火墙（AF-1000-FH1300A）*2, 深信服全网行为管理系统（AC-1000-SK1300）*1, 深信服日志分析系统（SIP-Logger-A600）*1, 深信服运维安全管理系统（OSM-1000-B1150）*1, 深信服Web应用防护系统（WAF-1000-FH1300A）*1, 网络摄像机（DS-2CD6944F-IHS2.8mm）*6, 以太网交换机（LS-7003X）*1, 等保测评, AnyBackup Enterprise 7 一体机（AB2000）*1, 爱数AnyBackup Enterprise灾备云软件V7.0（AB2000内置管理控制台软件）*1, 硬盘（SATA 12TB硬盘3.5寸）*9, 爱数AnyBackup Enterprise灾备云软件V7.0（10TB 容量套餐包-B）*1, 爱数AnyBackup Enterprise灾备云软件V7.0（50TB 容量套餐包-B）*1, 爱数客户支持服务（标准支持服务）*36, 爱数AnySupport贴心服务（硬件质保服务）*3, 爱数客户支持服务（AnyBackup Enterprise 7 银牌支持服务）*24月, 爱数AnySupport贴心服务（AnyBackup Enterprise 7 硬件延保服务）*2年, 深信服VPN网关（VPN-1000-B1030）*1",,济南,MIXED,2025-10-02T03:14:20Z
81ee4f60fb3300a886cd32f50b44108a,山东北辰机电设备股份有限公司,安服,董雪,安服,3000.00,济南,MIXED,2025-10-02T03:14:20Z
513139e73234c99c3b373e3411fad513,山东医学高等专科学校附属医院,威努特,杨佳栋,威努特主机防勒索系统（防病毒）（ARS1220）*50,26000.00,临沂,MIXED,2025-10-02T03:14:20Z
bbe9280c668e18a73a375f550d851abc,山东千明新材料有限公司,IPG,王红波,12模块 14用户+加密,20900.00,淄博,MIXED,2025-10-02T03:14:20Z
9d6982c3b8e3f6922ecbbef5e511545f,山东千禧农牧发展有限公司,海康,吕文建,"LED显示单元（DS-HST18FI/H）*19.66, LED开关电源（DS-D43Q200PF-5V）*98, LED控制器（DS-D43V10）*1, LED接收卡（DS-D43R08）*49, LED配电柜（DS-D43P030-IZ/S）*1, 施工*21, 线材*19.66, 安装调试*1",126000.00,济南,MIXED,2025-10-02T03:14:20Z
2d72cf316dc4cd26d216874339ecaed6,山东千赫网络科技有限公司,华为,于俊伟,"AirEngine9700S-S*1, AirEngine 5760-51*21, 防火墙（USG6315E(含3年授权））*1, 交换机（S6730S-S24X6Q-A）*1, 交换机（S5735S-S24T4X-XA）*1, 交换机（S1730S-S24P4S-A2）*4, 交换机（S1730S-S24P4S-A2）*1",,烟台,MIXED,2025-10-02T03:14:20Z
c87806c2776974107ba7f19df891ecba,山东华建铝业集团有限公司,IPG,"时嘉, 贾贵超, 张菁菁, 王维波, 朱昊","3模块 20用户, 2模块 30用户, 1模块 77用户+加密, 维保, 7模块 127用户, 1模块 5用户+加密, 8模块 18用户+加密, 8模块 30用户+加密",,潍坊,MIXED,2025-10-02T03:14:20Z
b594f513bd7e81f9863b2892e3d437bf,山东华擎导电新材料科技有限公司,IPG,满孝通,8模块 30用户+加密,20001.00,菏泽,MIXED,2025-10-02T03:14:20Z
109d6b4c86c9717fc504609e115133e8,山东华氟化工有限责任公司,IPG,满孝通,"7模块 150用户+加密, 7模块 50用户+30加密, 维保",,"济南, 东营",MIXED,2025-10-02T03:14:20Z
2559fb754bb5094978c4627cd715c53a,山东华盛橡胶有限公司,"深信服, 利亚德, IPG","东营, 梁春阳","AF-1000-B1400, AC-1000-B1400, LED显示屏*1, 65寸滑轨屏幕*1, 100寸商用电视*1, 中控*1, 全息展示柜*1, 音响*1, 安装调试费*1, 配电柜*1, 机柜*1, 交换机*1, 线材*1, 5模块 1000用户+加密",,"东营, 山东",MIXED,2025-10-02T03:14:20Z
16e2e9b32019961a9519ac0e50d4e49c,山东华辰生物化学有限公司,IPG,王维波,8模块 100用户+加密,49500.00,潍坊,MIXED,2025-10-02T03:14:20Z
58fd485ae6c2f98d8a11905b17e616a5,山东华辰致远信息科技有限公司,天融信,张菁菁,天融信终端威胁防御系统（防病毒-昆仑版）V1（EDR-XC-PC3-LIC1）*4,500.00,济南,MIXED,2025-10-02T03:14:20Z
39d813dece8ec45388905cfb3aee2e38,山东华阳迪尔化工股份有限公司,火绒,王红波,Windows（100）,11500.00,泰安,MIXED,2025-10-02T03:14:20Z
38a42a2044e5c31cf06094be36e05f52,山东华雅印染有限公司,IPG,"满孝通, 董雪","4模块 65用户+加密, 4模块 10用户+加密",,潍坊,MIXED,2025-10-02T03:14:20Z
9ce6d9474a5fd2619e4ffb15c079c8da,山东华鲁恒升化工股份有限公司,威努特,"贾贵超, 梁春阳, 张菁菁","工控安全隔离与信息交换系统（WISGAP3100）, 工控安全隔离与信息交换系统 （WISGAP3100）, 日志审计与分析系统（LAA6102）, 日志审计与分析系统V1.0（LAA-MGT-10）, 日志审计与分析系统V1.0（LAA-MGT-50）, 日志审计与分析系统V1.0（LAA-MGT-100）, 工控安全隔离与信息交换系统（威努特 WISGAP5005）*2, 工控安全隔离与信息交换系统（威努特 WISGAP5005）*1",,"德州, 济南, 滨州",MIXED,2025-10-02T03:14:20Z
2f2254cde3a4f913128d8f8c26cd4526,山东卓创资讯股份有限公司,IPG,"杨佳栋, 王红波","9模块 200用户, 维保, 9模块 100用户",,淄博,MIXED,2025-10-02T03:14:20Z
a335a45b5963864d3992ba2d62d42412,山东卓智软件股份有限公司,深信服,东营,FW-100-BN120,5908.00,东营,MIXED,2025-10-02T03:14:20Z
68352b439b87136cde8a4e69c0010fae,山东同信信息科技有限公司,深信服,董雪,AC-1000-B1150（三年质保）,46000.00,济南,MIXED,2025-10-02T03:14:20Z
632d6124770b8e561b24b14d49bbc81f,山东同创精密科技有限公司,IPG,张菁菁,"4模块 100用户, 7模块 300用户+加密, 维保*2",124467.00,潍坊,MIXED,2025-10-02T03:14:20Z
c2f6bf035c9989c38b86847e1d4ac157,山东名捷信息技术有限公司,海康,吕文建,"智能球型摄像机（iDS-2DC7533IW-A(国内标配)(S5)）*4, 网络摄像机（DS-2CD3T46FWDA4-LS）*12, 防爆摄像机（DS-2XE3047FWD-L）*5, 网络摄像机（DS-2CD3T46WDV3-I3）*6, 网络摄像机（DS-2CD3346WDV3-I）*2, 硬盘录像机（DS-8864N-R16/4K(标配）*1",26550.00,济南,MIXED,2025-10-02T03:14:20Z
fa6aabc9c9d60b55fe30b3afa68296f9,山东和同信息科技股份有限公司,IPG,满孝通,1模块 200用户+加密,124000.00,济南,MIXED,2025-10-02T03:14:20Z
3728ec24b7b65f0838acb9be3e92a88a,山东和美华集团有限公司,天融信,董雪,"天融信终端威胁防御系统V1*1, 天融信防火墙系统V3*1",43652.00,潍坊,MIXED,2025-10-02T03:14:20Z
405f3dbb0ab691dc96082bac60f97a72,山东哈维斯生化科技有限公司,IPG,朱昊,1模块 25用户+加密,16700.00,潍坊,MIXED,2025-10-02T03:14:20Z
32095b471b1ec8a59e0cc9290904cbfe,山东唐口煤业有限公司,爱数,梁春阳,"AnyBackup Enterprise 7 银牌支持服务（SMS-AB-NE-CS-W24004）*24, AnyBackupEnterprise7硬件延保服务（MS-AB-BE-OM-W21002）*2, SATA 8TB硬盘 3.5英寸（MP-GA-HD-HW-H22）*4, 10TB 容量套餐包-A（O-AB-NE-70-S26）*1, AB2000内置管理控制台软件（MO-AB-BE-70-S02）*1, 爱数客户支持服务（MS-CP-GS-OM-W22001）*36, 硬件质保服务（MS-CP-OM-ZB-W20002）*3, AnyBackup Enterprise 7 一体机（MO-AB-NE-70-H26）*1",96000.00,济宁,MIXED,2025-10-02T03:14:20Z
71cc7f1ac53c53f352d9933ea9609192,山东国众机械科技有限公司,IPG,"时嘉, 满孝通","4模块 30用户, 2模块 5用户+加密",,"临沂, 济南",MIXED,2025-10-02T03:14:20Z
f51bf6248b1876427b81933c856e19a0,山东国泰大成科技有限公司,IPG,张观平,1模块 100用户+加密,47500.00,泰安,MIXED,2025-10-02T03:14:20Z
21c26b52442d3f9afe42890d81f94f72,山东国瓷功能材料股份有限公司,IPG,"王文平, 梁春阳","9模块 1300用户+3设备, 10模块 100用户, 10模块 120用户, 10模块 30用户",,东营,MIXED,2025-10-02T03:14:20Z
ce9233b3410ae19bfbc0f77fdd7b59d5,山东国舜建设集团有限公司,"IPG, 深信服, 火绒","张观平, 董雪","3模块 200用户, FW-100-BN130（三年质保）, EDR（软件升级三年）, OSM-1000-B1150（三年质保）*1, AF-1000-FH1300A（三年质保）*2, 硬盘（4T）*4, 混合型硬盘（960G）*4, 内存（32G）*16, 深信服安全云脑-云智订阅软件V8.0（适用于AF-1000-B1510）*2, Windows版（3）, Linux服务器版（16）, 4模块 150用户+加密+安全网关, 深信服VPN网关（VPN-1000-B1030）*1, 4模块 50用户+加密, 网络服务费*1, 内存（32G）*32",,济南,MIXED,2025-10-02T03:14:20Z
f3e226473a4db68ab27fa47fcd5b7644,山东圣德智能装备有限公司,IPG,王红波,5模块 10用户,1300.00,淄博,MIXED,2025-10-02T03:14:20Z
c439169e02d1911c41725adbc7792984,山东大卫国际建筑设计有限公司,威努特,贾贵超,"威努特第二代防火墙系统（NSG6300）, 第二代防火墙（NSG6300-LIB-IPS-36）, 第二代防火墙（NSG6300-LIB-AV-36）, 日志审计与分析系统（LAA6002）",49072.00,济南,MIXED,2025-10-02T03:14:20Z
6238c8e8190d70f553e45175bb9581bb,山东大厦,"火绒, 深信服",董雪,"Windows（10）, 深信服URL系统软件V5.0（适用于AC-1000-B1500）*2, 网络服务费（软件升级两年）*1, 深信服安全云脑-云智订阅软件V8.0（适用于AF-1000-B1510）*2",,济南,MIXED,2025-10-02T03:14:20Z
9e09c63fd1f549afa107d81ff713440e,山东大学经济学院,IPG,满孝通,8模块 100用户+加密,66200.00,济南,MIXED,2025-10-02T03:14:20Z
e60ebc59a5937dd167cd40870aa07515,山东大学齐鲁医院德州医院,山石,董雪,"山石网科防火墙SG-6000（SG-6000-C3000-CN）*1, Hillstone山石网科IPG入侵防御软件V5（IPG-SGC3000）*1",17792.00,德州,MIXED,2025-10-02T03:14:20Z
cf45cc4f14b9b547a41b7fa1d4078b04,山东大川汽车部件有限公司,火绒,王红波,Windows版（10）,700.00,烟台,MIXED,2025-10-02T03:14:20Z
e085b1d6ed7b20526b09858dd4978869,山东大明信息科技有限公司,深信服,东营,AF-1000-C600,48000.00,东营,MIXED,2025-10-02T03:14:20Z
f3645b2a0275a8079498e3bfdd1713b4,山东大智教育集团股份有限公司,IPG,时嘉,1模块 50用户/准入网关,4287.50,济南,MIXED,2025-10-02T03:14:20Z
c06186396c943f0edccfaf3ad9a98a3a,山东天泽网络科技有限公司,IPG,杨佳栋,3模块 50用户+加密,29100.00,潍坊,MIXED,2025-10-02T03:14:20Z
f4b35ada6116890fd5bb6ce2d38b9b6e,山东天瑞重工有限公司,IPG,张菁菁,14模块 250用户,46200.00,潍坊,MIXED,2025-10-02T03:14:20Z
0bc4283836fabd078aebebbb66bf624e,山东天辰新能源科技有限公司,IPG,满孝通,11模块 30用户+加密,35200.00,济南,MIXED,2025-10-02T03:14:20Z
4604f90188dcec3da0368c8c7b894b67,山东天辰智能停车有限公司,IPG,满孝通,维护,5584.00,德州,MIXED,2025-10-02T03:14:20Z
5a51b03ddf176d69d3bb72b05a073744,山东太钢鑫海不锈钢有限公司,火绒,王红波,Windows版（20）,3600.00,临沂,MIXED,2025-10-02T03:14:20Z
3af53d439087323ac4d0f0307494dc5c,山东奔腾漆业股份有限公司,IPG,满孝通,"9模块 32用户+加密, 9模块 30用户+加密",,济宁,MIXED,2025-10-02T03:14:20Z
a6907254d56be1d9df8e5b61fd82d00b,山东奥太电气有限公司,威努特,张观平,日志审计与分析系统（LAA6002）,15200.00,济南,MIXED,2025-10-02T03:14:20Z
923e918ae24bdab92114f8b5ad47fefe,山东安可质量检测有限公司,绿盟,纪壮,服务费（NSPS-MA-SIL-HW-UDL-RN-RSAS01）*3,54900.00,青岛,MIXED,2025-10-02T03:14:20Z
4230e92005195152704a2446ba20fd56,山东安天新材料科技有限公司,IPG,满孝通,"6模块 30用户+加密, 6模块 10用户+加密",,德州,MIXED,2025-10-02T03:14:20Z
0db0ff551fa631934d052d11fc9e66a4,山东安得医疗用品股份有限公司,IPG,满孝通,3模块 100用户,18000.00,淄博,MIXED,2025-10-02T03:14:20Z
09a922eac4fd71c7d26a8075f1da23f0,山东宏福化学有限公司,IPG,"贾贵超, 王维波, 张菁菁","续保, 1模块 5用户+加密",,潍坊,MIXED,2025-10-02T03:14:20Z
55d00b0595706eca6337e0c11b587cc6,山东富祥动力股份有限公司,IPG,张菁菁,维保,4860.00,潍坊,MIXED,2025-10-02T03:14:20Z
381992aa81a1e295a954aa613b4da20c,山东富锐光学科技有限公司,IPG,"杨佳栋, 朱昊","17模块 50用户+加密+IPG-3600S, 维保",,潍坊,MIXED,2025-10-02T03:14:20Z
1153797bb6b19cb516d3756cd8163418,山东小康机械有限公司,IPG,"贾贵超, 满孝通","2模块 8用户, 服务",,潍坊,MIXED,2025-10-02T03:14:20Z
098654a018f6b2166f78ccd73fed3380,山东尚恒建筑安装工程有限公司,"火绒, 绿盟",纪壮,"Windows（10）, 绿盟NF防火墙系统 V6.0（NFNX3-HDB1080）*1",,枣庄,MIXED,2025-10-02T03:14:20Z
aedc849350d2d79c600c3d815e2804d9,山东尚舜化工有限公司,IPG,张观平,4模块 300用户/准入网关,28850.00,菏泽,MIXED,2025-10-02T03:14:20Z
1f19b83463d367e0564981be3262daea,山东崇盛冶金氧枪有限公司,IPG,朱昊,9模块 23用户+加密,12822.50,潍坊,MIXED,2025-10-02T03:14:20Z
5ce4a8ceaef008511c06745b6dcedbff,山东工商学院,深信服,张菁菁,深信服全网行为管理系统（AC-1000-B3200）*1,256000.00,烟台,MIXED,2025-10-02T03:14:20Z
848f909e58a40472053e0f6776104638,山东巨久能源科技有限公司,威努特,梁春阳,工业互联防火墙（TEG5530）*1,22800.00,东营,MIXED,2025-10-02T03:14:20Z
e7218886088f90d9b3e7ee36032836cd,山东巨嘴鸟管理运营有限公司,IPG,"张菁菁, 满孝通","6模块 120用户+加密, 5模块 80用户",,济南,MIXED,2025-10-02T03:14:20Z
51707765a0b170e61fdd13923bda5e14,山东广大医疗科技有限公司,IPG,"满孝通, 翟英俊","4模块 10用户, 4模块 5用户, 维保",,淄博,MIXED,2025-10-02T03:14:20Z
ea85edd4fdc7cefdca59a92eede0344b,山东康顿农业有限公司,深信服,董雪,AF-2000-FH2130B（三年质保）,62000.00,,MIXED,2025-10-02T03:14:20Z
f663d8d8e677b1a428fbb7452adbd1d9,山东弘诺信息科技有限公司,海康,梁春阳,摄像机（DS-2CD3346DWDV3-I ）*3,900.00,德州,MIXED,2025-10-02T03:14:20Z
fc31b18d94d9ee4cb99283acf58b1d43,山东弘锐信息科技有限公司,"深信服, IPG","SXF商业, 时嘉","安服培训, 准入网关",,济南,MIXED,2025-10-02T03:14:20Z
1c060bce8bef2d0b88824b01232cffff,山东强茂电子科技有限公司,"深信服, 威努特",王红波,"AC-1000-B1400（软件升级1年+产品质保1年+深信服URL系统软件V5.0+深信服未知威胁实时检测和杀毒订阅软件）*1, 工业互联防火墙（威努特TEG5520-E）*1",,淄博,MIXED,2025-10-02T03:14:20Z
f8c14112f031392cecc11b25507d56ac,山东彩客东奥化学有限公司,深信服,东营,AC-1000-B1100,7400.00,东营,MIXED,2025-10-02T03:14:20Z
8d436e811b76e066113e084da0ac7e4b,山东御馨生物科技股份有限公司,IPG,张菁菁,"7模块 30用户, 7模块 10用户",,滨州,MIXED,2025-10-02T03:14:20Z
a59eb99b3a7bfe33b2eade34063a8f4f,山东德富龙商贸有限责任公司,IPG,满孝通,9模块 26用户+加密,36500.00,济南,MIXED,2025-10-02T03:14:20Z
6ea56c9e9c7027c5978fbe5325b653dc,山东德州扒鸡股份有限公司,"IPG, 艾比森","时嘉, 梁春阳","9模块 100用户+1设备, 7模块 50用户, KL2（54.0672）, KL1.2II（12.9024）, 增项, KL2（42.09）",,德州,MIXED,2025-10-02T03:14:20Z
26c8fc1de16f73336b478b8bb8b54b1a,山东德州百货大楼（集团）有限责任公司,深信服,德州,AF-1000-B400,1413.57,德州,MIXED,2025-10-02T03:14:20Z
6a01e7a60759c47bb5bc2e9eb069b97e,山东德政置业有限公司,深信服,李绪寒,VPN-2050,350.00,德州,MIXED,2025-10-02T03:14:20Z
bae28ff5e50dcacc1260cd6e55fe7457,山东德晟机器人股份有限公司,IPG,满孝通,3模块 144用户,15120.00,济南,MIXED,2025-10-02T03:14:20Z
4bd2860279874e61e8a06fb761b1b49b,山东恒孚信息科技有限公司,启明星辰,朱昊,天清汉马USG防火墙系统V2.6（USG-FW-4000-T-100）*1,2750.00,潍坊,MIXED,2025-10-02T03:14:20Z
d4f39dea2bd080f5a73a2aa4effa4124,山东恒泰纺织有限公司,深信服,谢晶,AF-1320 网关杀毒升级许可,2793.00,临沂,MIXED,2025-10-02T03:14:20Z
9abf274639da9b7b27ea262d55539343,山东恒瑞磁电科技有限公司,山石,董雪,"山石网科防火墙SG-6000/V5.0（SG-6000-C1300-CN）, Hillstone山石网科UTM Plus软件V5（SGSV-C1300-BDL1）",10400.00,枣庄,MIXED,2025-10-02T03:14:20Z
5ba9a21307d554e9fa80c1cd217498a5,山东恒联新材料股份有限公司,IPG,王维波,10模块 184用户+加密,92400.00,潍坊,MIXED,2025-10-02T03:14:20Z
79b15aa528c6a3e5506d82e4f51e50c8,山东恩友新材料科技有限公司,IPG,时嘉,4模块 10用户,900.00,淄博,MIXED,2025-10-02T03:14:20Z
77f130f9e94493e64d7032ef11d06b5b,山东成达新能源科技有限公司,火绒,满孝通,Windows（300）,34500.00,滨州,MIXED,2025-10-02T03:14:20Z
8930b66d41ef36743e19430367cf3ac8,山东招远,来也,么昌悦,云平台与SDN对接服务,240000.00,烟台,MIXED,2025-10-02T03:14:20Z
798ea40956d3da7b3e47133536b7a888,山东指尖装饰设计有限公司,IPG,翟英俊,5模块 10用户,1312.50,淄博,MIXED,2025-10-02T03:14:20Z
d1ee957e9231bbcdaa977622c479ef37,山东文化产业职业学院,绿盟,纪壮,绿盟网络入侵防护系统 V5.6（NIPSNX5-CH6350）*1,330000.00,青岛,MIXED,2025-10-02T03:14:20Z
64a95bf03d912f9a6de1d84dc6bb77e3,山东新巨龙能源有限责任公司,"艾比森, 山石, 威努特","张观平, 董雪","KL1.8II模组*4, 山石网科防火墙SG-6000/V5.0（SG-6000-C2100-CN）, 威努特工控主机卫士（IEG2110）*40, 威努特统一安全管理平台（USM6102）*1, 工业互联防火墙（TEG5580）*1, 威努特工控安全监测与审计系统（SMA5612）*1, 威努特安全运维管理系统（SOMS6102）*1, 威努特日志审计与分析系统（LAA6102）*1, 工控安全隔离与信息交换系统（WISGAP5005）*1, 威努特移动介质安检站（病毒检测）（SIS2200）*1, 技术服务*3",,"菏泽, 泰安",MIXED,2025-10-02T03:14:20Z
19fc81c1c3bf3f538f2ca017312b04ec,山东新捷迈信息科技有限公司,威努特,张观平,"工业防火墙（TEG5520-LinSec-V2000）, 工控主机卫士（IEG2110-LinSec-D）",28000.00,济南,MIXED,2025-10-02T03:14:20Z
40c0b87e17c66b645903dbefa014db13,山东新景表业有限公司,IPG,满孝通,维保,10562.50,淄博,MIXED,2025-10-02T03:14:20Z
8630c9d851c03915f7953a8a4165705f,山东新未来系统集成有限公司,艾比森,梁春阳,模组（CP2.5）*1,315.00,德州,MIXED,2025-10-02T03:14:20Z
e6dd3869386d8a42ca0eb9907cb104ea,山东新港电子科技有限公司,IPG,"时嘉, 张菁菁, 杨佳栋, 朱昊","续保, 12模块 20用户, 维保",,潍坊,MIXED,2025-10-02T03:14:20Z
8349812b145785891776cd4a7987aff0,山东新睿信息科技有限公司,IPG,满孝通,5模块 40用户,6000.00,济南,MIXED,2025-10-02T03:14:20Z
81d7717dc1593281da3787e6b65fe1f6,山东新能船舶技术有限公司,IPG,满孝通,2模块 15用户+加密,20610.00,济宁,MIXED,2025-10-02T03:14:20Z
39ba0bb1a69bf8ee9bff1b2d27120894,山东日照烟草有限公司,金蝶天燕,吕文建,"中间件, 金蝶Apusic应用服务器V9.0",22000.00,日照,MIXED,2025-10-02T03:14:20Z
a9d1205f93c6d60173cf08912c13187b,山东日科橡塑科技有限公司,IPG,"时嘉, 贾贵超, 王维波","3模块 20用户, 2模块 70用户, 2模块 90用户, 4模块 20用户+加密",,潍坊,MIXED,2025-10-02T03:14:20Z
339626c3f07915cc0bf4963f38ea2f7f,山东时风（集团）有限责任公司,IPG,张菁菁,11模块 400用户+续保,83380.00,聊城,MIXED,2025-10-02T03:14:20Z
e52badd26547374d980a3048d7561263,山东昌丰轮胎有限公司,深信服,东营,AC-1650,26000.00,东营,MIXED,2025-10-02T03:14:20Z
fae6b3294818bcd1bdd82a017266440d,山东明天机械集团股份有限公司,绿盟,于俊伟,"绿盟NF防火墙系统 V6.0（NFNX3-HDB1080）*1, 绿盟安全审计系统V5.6（SASNX3-WB3320）",23600.00,德州,MIXED,2025-10-02T03:14:20Z
c8cbd85e8be02771ce5a370b91242132,山东易斯特工程工具有限公司,IPG,满孝通,"6模块 53用户+加密+设备, 7模块 12用户+加密, 1模块 10用户, 7模块 10用户+加密, 合并序列号, 7模块 60用户+加密+维保",,"聊城, 临沂",MIXED,2025-10-02T03:14:20Z
e3eba799b57c2fb3d1d6e480b5c1917f,山东星宇手套有限公司,"深信服, IPG","谢晶, 贾贵超","AF-1210, 8模块 1000用户+只读加密, 准入网关IPG-4500F*1, 安全网关IPG-4400s*1",,潍坊,MIXED,2025-10-02T03:14:20Z
3e9a781d076ccb093502fb2391b31e8b,山东春旭电气有限公司,IPG,张菁菁,4模块 20用户,2240.00,潍坊,MIXED,2025-10-02T03:14:20Z
bd723028dbee6be7e4bdaad3ca0bd82b,山东昶旭健身科技有限公司,"IPG, 联想",满孝通,"1模块 10用户+加密, 联想 SR588*1, 1模块 10用户, 6模块 10用户+加密",,"德州, 济南",MIXED,2025-10-02T03:14:20Z
856806f1335484e046d54539d2074f3d,山东普悦天诚信息科技有限公司,深信服,张菁菁,,,临沂,MIXED,2025-10-02T03:14:20Z
4c95461c7668a111e18268cd158ffebc,山东晶导微电子股份有限公司,IPG,张观平,15模块 700用户+准入,180000.00,济宁,MIXED,2025-10-02T03:14:20Z
ce9d0b3ae9f22b334e56a6f3dbbb3cf5,山东智永化工产业技术研究院有限公司,IPG,贾贵超,2模块 5用户,3600.00,潍坊,MIXED,2025-10-02T03:14:20Z
0696feb3dbe53bbbe27fd2972a932235,山东智铭信息科技有限公司,威努特,张观平,漏洞扫描平台IVS6010,23800.00,济南,MIXED,2025-10-02T03:14:20Z
60a9cee5a2f34c4b933193d2af9d87ac,山东有人信息技术有限公司,IPG,张观平,"9模块 200用户, 2模块 20用户",,济南,MIXED,2025-10-02T03:14:20Z
9a9e760cb959432dcf6275667b4f12fb,山东有人物联网股份有限公司,IPG,张观平,30加密,10950.00,济南,MIXED,2025-10-02T03:14:20Z
4f3bdeb0b7d5f60ddf00f421208d959d,山东朝华信息科技有限责任公司,海康,吕文建,"XC-P923P*1, 海康显示器/DS-D56FB24(24寸)*1",3000.00,菏泽,MIXED,2025-10-02T03:14:20Z
